f_Hz,teorico_re,teorico_im,"Medido (simplificado, 3 patrones)_re","Medido (simplificado, 3 patrones)_im","Medido (completo, 4 patrones)_re","Medido (completo, 4 patrones)_im"
3130000000.0,3.756291786174081,-2.384551414766088,5.210183867465896,-3.414968841960611,3.7557236703185497,-2.3845694704504896
3135000000.0,3.755064135854253,-2.3813846587866476,5.208996842608235,-3.4006142817238567,3.7544959995119234,-2.3814026257699283
3140000000.0,3.753840919471892,-2.3782274670996713,5.202181333816972,-3.39302138887559,3.7532727396742636,-2.3782453900685008
3145000000.0,3.7526221103820743,-2.375079796118438,5.199855171241303,-3.3856604575994353,3.7520539123862178,-2.3750976708035054
3150000000.0,3.75140768214804,-2.371941602507731,5.196555701074162,-3.375548870420508,3.750839457086172,-2.3719594148563936
3155000000.0,3.750197608539279,-2.3688128431821176,5.187502192975105,-3.377341331373484,3.7496293392945295,-2.3688306665535164
3160000000.0,3.74899186352964,-2.3656934753042402,5.1871821230363775,-3.376558174754708,3.748423595398789,-2.365711284518932
3165000000.0,3.747790421295462,-2.3625834562831263,5.173796420398162,-3.3688130716218847,3.747222073041428,-2.362601228902949
3170000000.0,3.746593256213722,-2.3594827437725074,5.171967538809577,-3.361093291869192,3.746024892046749,-2.359500465627417
3175000000.0,3.745400342860206,-2.356391295669151,5.167973381242615,-3.36613986537181,3.7448319665904264,-2.3564090403117666
3180000000.0,3.744211656007693,-2.353309070111208,5.159351989381392,-3.3562355005855133,3.743643223440751,-2.353326760307809
3185000000.0,3.7430271706241642,-2.350236025476573,5.163563783671708,-3.3508134015873594,3.7424587584822087,-2.3502536702233265
3190000000.0,3.7418468618710268,-2.347172120381255,5.16576775007304,-3.355220200673871,3.741278471229523,-2.3471897767492043
3195000000.0,3.7406707051013584,-2.3441173136777587,5.165695466386611,-3.3501407917728048,3.7401023115611953,-2.344134931827339
3200000000.0,3.7394986758581665,-2.3410715644534896,5.16350994018978,-3.3446023826894278,3.738930267096108,-2.341089144467679
3205000000.0,3.7383307498726728,-2.338034832029155,5.15966620279404,-3.3463787429164547,3.7377623257359356,-2.3380524166391066
3210000000.0,3.7371669030626062,-2.335007075957189,5.169112813196193,-3.3404173863041766,3.7365985278836926,-2.335024605661314
3215000000.0,3.7360071115305202,-2.3319882560201903,5.17018350831803,-3.3328737570825266,3.7354387367310027,-2.3320057323889967
3220000000.0,3.7348513515621264,-2.328978332229361,5.166819545128827,-3.331226530527974,3.734282959801824,-2.3289957936440357
3225000000.0,3.7336995996246407,-2.3259772648229697,5.172566173074966,-3.323946623210353,3.733131234606945,-2.3259946685248916
3230000000.0,3.732551832365154,-2.3229850142648223,5.173571922229114,-3.310747210086035,3.73198346019321,-2.323002333185039
3235000000.0,3.7314080266090133,-2.32000154124274,5.169739232669064,-3.298250106544915,3.730839621139571,-2.320018785444727
3240000000.0,3.730268159358224,-2.317026806667056,5.165196850267586,-3.2895814119432054,3.729699721469155,-2.3170439984145736
3245000000.0,3.729132207789863,-2.3140607716691193,5.159188648742196,-3.2868789531408367,3.728563736911049,-2.3140779460322674
3250000000.0,3.728000149254515,-2.311103397599811,5.160654282522673,-3.2801075492203626,3.7274316817633064,-2.3111205224656883
3255000000.0,3.7268719612747203,-2.3081546460280737,5.154447905178813,-3.267299774226194,3.7263034467943643,-2.308171697648993
3260000000.0,3.7257476215434364,-2.3052144787394515,5.147898035021891,-3.2610919728768026,3.7251790666002607,-2.3052314942729284
3265000000.0,3.7246271079225237,-2.3022828577346366,5.150600734536074,-3.2514832785514263,3.7240585594964104,-2.3022998064733224
3270000000.0,3.723510398441236,-2.299359745228038,5.147391460065959,-3.2475049193711008,3.722941830933669,-2.29937666601966
3275000000.0,3.7223974712947347,-2.296445103646346,5.139859107947335,-3.243301071436961,3.721828860427531,-2.2964620008102195
3280000000.0,3.7212883048426146,-2.293538895627123,5.129320239715494,-3.2380301995839327,3.7207196326065572,-2.2935557671106825
3285000000.0,3.7201828776074444,-2.290641084017395,5.139930711558257,-3.226449395691547,3.719614253069879,-2.2906578676827096
3290000000.0,3.719081168273321,-2.287751631872255,5.131555820583243,-3.218919898610904,3.718512491409603,-2.287768374665603
3295000000.0,3.7179831556844443,-2.284870502453484,5.1133301664083675,-3.2231571367676772,3.7174143871829073,-2.2848872821686395
3300000000.0,3.7168888188436977,-2.2819976592281748,5.108159429949153,-3.2230077210459185,3.7163200252788706,-2.282014434768828
3305000000.0,3.71579813691125,-2.279133065867365,5.113283755548028,-3.2140242753547663,3.7152293639224854,-2.279149775222149
3310000000.0,3.7147110892031665,-2.2762766862446933,5.106997662065673,-3.2017055573271733,3.714142269353075,-2.2762933256244193
3315000000.0,3.7136276551900407,-2.273428484435049,5.096299705135403,-3.2113912208968607,3.713058792337086,-2.273445181105818
3320000000.0,3.7125478144956285,-2.2705884247132455,5.102793386730189,-3.2027683188844085,3.7119789802119874,-2.2706050555150394
3325000000.0,3.7114715468955097,-2.2677564715526946,5.078936800667055,-3.194207760446019,3.710902573632414,-2.2677730756826455
3330000000.0,3.7103988323157524,-2.264932589624097,5.086701247421541,-3.1991292046515083,3.7098299117995666,-2.2649492011129557
3335000000.0,3.709329650831595,-2.26211674379414,5.091794584883276,-3.1946792054664344,3.7087607564428615,-2.262133314333139
3340000000.0,3.708263982666142,-2.259308899124204,5.085359724085334,-3.194167834331095,3.7076950557109534,-2.259325465211315
3345000000.0,3.7072018081890703,-2.2565090208690814,5.067666147299901,-3.1857006471897624,3.7066327764118423,-2.2565255528788946
3350000000.0,3.706143107915352,-2.2537170744757047,5.073353229194375,-3.1893536929239126,3.7055741157497444,-2.2537336096002405
3355000000.0,3.7050878625039854,-2.2509330255818822,5.074651527081737,-3.18638434686479,3.7045188773477715,-2.2509495328653104
3360000000.0,3.7040360527567415,-2.248156840015046,5.076821143466085,-3.1832673440831543,3.7034670792461113,-2.2481733175424763
3365000000.0,3.7029876596169253,-2.2453884837910056,5.087521343873794,-3.1863920683593,3.7024187529658303,-2.2454049552653514
3370000000.0,3.7019426641681417,-2.242627923112718,5.072997235040088,-3.1822200729069228,3.7013736753953994,-2.242644380244709
3375000000.0,3.7009010476330824,-2.2398751243690564,5.083021921626646,-3.176120143919005,3.7003321102359843,-2.239891525266415
3380000000.0,3.6998627913723188,-2.237130054133601,5.079768865570524,-3.1741364708134907,3.699293837054481,-2.2371464385156665
3385000000.0,3.69882787688311,-2.234392679163426,5.082635591787026,-3.1558357435378634,3.6982589186199326,-2.234408948799103
3390000000.0,3.697796285798221,-2.231662966397905,5.082293729646826,-3.157456296794812,3.697227331392929,-2.2316792357707214
3395000000.0,3.696767999884753,-2.2289408829575215,5.087238163020732,-3.1591040906363936,3.6961990786925627,-2.228957145461639
3400000000.0,3.6957430010429846,-2.2262263961426902,5.086386344714763,-3.1542292150534568,3.695174072516606,-2.2262426230678654
3405000000.0,3.6947212713052267,-2.2235194734325847,5.086431612720901,-3.1506962511062127,3.6941523421487856,-2.2235356710812195
3410000000.0,3.693702792834685,-2.220820082483975,5.079195914296221,-3.1304528130045806,3.6931338009867365,-2.2208361676113517
3415000000.0,3.6926875479243377,-2.218128191130077,5.085254623199751,-3.1276114134566013,3.6921185896448794,-2.2181442429743714
3420000000.0,3.69167551899582,-2.2154437673794023,5.084854265516843,-3.120805675898359,3.691106553299318,-2.2154597723784955
3425000000.0,3.6906666885983226,-2.212766779414626,5.078408548740775,-3.109044482861309,3.69009767545136,-2.212782718051256
3430000000.0,3.6896610394075005,-2.2100971955914597,5.085105317850861,-3.108289972493373,3.6890920660906965,-2.210113111616031
3435000000.0,3.6886585542243915,-2.2074349844375263,5.078697789500348,-3.0988048929741097,3.68808953659508,-2.207450846710604
3440000000.0,3.6876592159743447,-2.204780114651256,5.076855547668809,-3.089418378809777,3.6870901794380972,-2.2047959177438536
3445000000.0,3.6866630077059623,-2.2021325551007798,5.072774319850584,-3.0839535219070973,3.6860939450358927,-2.202148323719182
3450000000.0,3.6856699125900487,-2.199492274822833,5.0724484755285495,-3.070903032122329,3.6851008344682956,-2.199507962032003
3455000000.0,3.68467991391857,-2.196859243021674,5.065361152296546,-3.062748500235102,3.6841107894347376,-2.1968748849636004
3460000000.0,3.6836929951036277,-2.194233429068001,5.058474674491195,-3.0595389146387446,3.6831238319837616,-2.194249052821511
3465000000.0,3.6827091396764335,-2.1916148024978845,5.051530173443978,-3.053239648541301,3.682139933496968,-2.1916303910983714
3470000000.0,3.6817283312863065,-2.1890033330117036,5.043283752908963,-3.045591904133768,3.6811590730962,-2.189018880795621
3475000000.0,3.6807505536996676,-2.1863989904730925,5.035997675881593,-3.041095311164215,3.6801812530169538,-2.1864145135480477
3480000000.0,3.6797757907990514,-2.183801744907891,5.029539549040763,-3.0394729332263513,3.6792064560161366,-2.1838172579935717
3485000000.0,3.6788040265821267,-2.181211566503109,5.016580840212981,-3.0357916110610677,3.6782346192502855,-2.181227066880753
3490000000.0,3.677835245160724,-2.178628425605893,5.0122385735549075,-3.040794975646234,3.6772658240938676,-2.1786439495710983
3495000000.0,3.6768694307598713,-2.1760522927225034,5.009530780613894,-3.038401815343838,3.6762999951764956,-2.1760677974994938
3500000000.0,3.6759065677168463,-2.1734831385172964,5.002844636183768,-3.042098197984167,3.6753371037193254,-2.1734986627910926
3505000000.0,3.6749466404802273,-2.170920933811719,4.997643244646665,-3.043300201714634,3.6743771529259543,-2.170936461925471
3510000000.0,3.6739896336089646,-2.168365649583302,4.999786480246509,-3.050034263016062,3.673420170030267,-2.1683812024514246
3515000000.0,3.6730355317714483,-2.165817256964672,4.994765513191284,-3.049622303487907,3.6724660434611676,-2.165832804591506
