f_Hz,teorico_re,teorico_im,"Medido (simplificado, 3 patrones)_re","Medido (simplificado, 3 patrones)_im","Medido (completo, 4 patrones, Automático)_re","Medido (completo, 4 patrones, Automático)_im","Medido (completo, 4 patrones, Clásico)_re","Medido (completo, 4 patrones, Clásico)_im"
635000000.0,6.328669366656971,-6.4089738452335245,14.01669349345162,-10.378556584207612,6.328153616364502,-6.409028278562637,6.328153616364502,-6.409028278562637
640000000.0,6.2922578200758865,-6.375545847241667,13.945434860453794,-10.370830026856988,6.291741700797073,-6.3756002943447045,6.291741700797073,-6.3756002943447045
645000000.0,6.256511190629885,-6.342357066397697,13.8684076460172,-10.35262963584718,6.255994654592072,-6.3424114647558785,6.255994654592072,-6.3424114647558785
650000000.0,6.221414484517564,-6.3094083637652005,13.783177403056373,-10.349184345305947,6.220897489233671,-6.3094628159897015,6.220897489233671,-6.3094628159897015
655000000.0,6.186953086884478,-6.276700413803944,13.699873836701455,-10.33070137693014,6.186435630724498,-6.276754821256872,6.186435630724498,-6.276754821256872
660000000.0,6.15311275214134,-6.244233715501804,13.62338520943998,-10.315535639473312,6.152594880348632,-6.244288094289315,6.152594880348632,-6.244288094289315
665000000.0,6.119879594476179,-6.212008602923737,13.556020725259097,-10.2957042282064,6.119361360726917,-6.2120629156608365,6.119361360726917,-6.2120629156608365
670000000.0,6.087240078562518,-6.180025255207329,13.466725297761942,-10.300032499098252,6.086721359047713,-6.180079676302017,6.086721359047713,-6.180079676302017
675000000.0,6.0551810104649855,-6.148283706033122,13.400902186745956,-10.28716529336888,6.0546619415309255,-6.14833810539943,6.0546619415309255,-6.14833810539943
680000000.0,6.023689528743061,-6.116783852596378,13.324026397971396,-10.270201705836833,6.023170034107322,-6.116838212819126,6.023170034107322,-6.116838212819126
685000000.0,5.992753095753132,-6.085525464105772,13.2589689978559,-10.266961811764462,5.992233261392968,-6.08557986472533,5.992233261392968,-6.08557986472533
690000000.0,5.962359489148467,-6.054508189833083,13.189320238246022,-10.25683362296799,5.96183927838475,-6.054562590111405,5.96183927838475,-6.054562590111405
695000000.0,5.932496793576319,-6.023731566736875,13.104516240264221,-10.240150978121056,5.931976101735533,-6.023785936288688,5.931976101735533,-6.023785936288688
700000000.0,5.903153392570884,-5.993195026681945,13.0313859133749,-10.216157171146095,5.902632288136835,-5.9932493090599,5.902632288136835,-5.9932493090599
705000000.0,5.874317960640549,-5.962897903275204,12.966826881119784,-10.201381272823792,5.873796505001004,-5.962952151504384,5.873796505001004,-5.962952151504384
710000000.0,5.845979455547516,-5.932839438337695,12.898989834982025,-10.182291380829183,5.845457622831318,-5.932893627140966,5.845457622831318,-5.932893627140966
715000000.0,5.818127110777603,-5.903018788031354,12.826830867981167,-10.166876615221131,5.817604874598607,-5.90307294459277,5.817604874598607,-5.90307294459277
720000000.0,5.790750428197797,-5.8734350286582755,12.776541224348744,-10.162968607803677,5.790227937724623,-5.873489210674359,5.790227937724623,-5.873489210674359
725000000.0,5.763839170898944,-5.84408716214927,12.702272559108676,-10.149093735765726,5.76331626193921,-5.844141323565129,5.76331626193921,-5.844141323565129
730000000.0,5.7373833562207,-5.814974121257696,12.61477011412073,-10.124146490869556,5.736859933494931,-5.815028200410678,5.736859933494931,-5.815028200410678
735000000.0,5.711373248955862,-5.786094774473717,12.562970800502182,-10.108934038650997,5.710849549817411,-5.7861488071860325,5.710849549817411,-5.7861488071860325
740000000.0,5.685799354730884,-5.757447930673357,12.493557984937564,-10.104531929842707,5.685275272151081,-5.757502000280392,5.685275272151081,-5.757502000280392
745000000.0,5.660652413559449,-5.729032343516031,12.430542468312973,-10.080349060859257,5.660127972923473,-5.72908631710611,5.660127972923473,-5.72908631710611
750000000.0,5.635923393565767,-5.700846715603459,12.367251625978328,-10.055744482879767,5.635398591714277,-5.7009005906108285,5.635398591714277,-5.7009005906108285
755000000.0,5.6116034848742595,-5.6728897024123075,12.298675298951691,-10.045486795998826,5.611078297233793,-5.672943575593313,5.611078297233793,-5.672943575593313
760000000.0,5.587684093662201,-5.645159916012183,12.242878710543822,-10.021738686323445,5.587158591875627,-5.645213690469924,5.587158591875627,-5.645213690469924
765000000.0,5.564156836371891,-5.617655928580074,12.188326711111888,-9.99380997356303,5.563631024415371,-5.617709576272822,5.563631024415371,-5.617709576272822
770000000.0,5.541013534078864,-5.590376275721718,12.118093019159982,-9.977858939403145,5.540487318281604,-5.590429885718142,5.540487318281604,-5.590429885718142
775000000.0,5.518246207012668,-5.563319459609883,12.05613298623855,-9.963418769421997,5.517719641053747,-5.563373035474357,5.517719641053747,-5.563373035474357
780000000.0,5.495847069226712,-5.536483951949001,11.992799495232862,-9.925474277166023,5.495320126037474,-5.536537342420887,5.495320126037474,-5.536537342420887
785000000.0,5.473808523413706,-5.509868196775131,11.944071332509324,-9.925726444375526,5.473281324559505,-5.5099216383759195,5.473281324559505,-5.5099216383759195
790000000.0,5.4521231558632275,-5.48347061309976,11.874391752575699,-9.906164533435224,5.4515955502751,-5.483523992686368,5.4515955502751,-5.483523992686368
795000000.0,5.43078373155797,-5.4572895974055236,11.821788547318333,-9.879667191902064,5.430255823888585,-5.457342857573843,5.430255823888585,-5.457342857573843
800000000.0,5.409783189405256,-5.431323526001486,11.759216226462556,-9.867041573334959,5.4092549242492804,-5.431376763641875,5.4092549242492804,-5.431376763641875
805000000.0,5.389114637600445,-5.405570757245288,11.707853204172276,-9.848026632320051,5.38858608205027,-5.405623922804342,5.38858608205027,-5.405623922804342
810000000.0,5.3687713491188775,-5.380029633639011,11.647403887176033,-9.827651187748401,5.368242442524306,-5.380082724688743,5.368242442524306,-5.380082724688743
815000000.0,5.348746757333083,-5.354698483805339,11.584420291256407,-9.799731898685566,5.348217477098392,-5.354751453159099,5.348217477098392,-5.354751453159099
820000000.0,5.329034451751971,-5.329575624350197,11.539950410870906,-9.782997723620042,5.32850492489761,-5.329628531100473,5.32850492489761,-5.329628531100473
825000000.0,5.309628173878841,-5.304659361617786,11.477501158484717,-9.767216904735125,5.309098283867872,-5.3047122245601495,5.309098283867872,-5.3047122245601495
830000000.0,5.290521813185046,-5.279947993343573,11.427543193327233,-9.745399963077679,5.2899916358412815,-5.280000764414389,5.2899916358412815,-5.280000764414389
835000000.0,5.2717094031962155,-5.255439810210539,11.360115478716102,-9.703949071721555,5.271178810866328,-5.255492374478487,5.271178810866328,-5.255492374478487
840000000.0,5.253185117688026,-5.231133097313758,11.328586209937779,-9.690476404404574,5.252654361734348,-5.231185610448421,5.252654361734348,-5.231185610448421
845000000.0,5.234943266988532,-5.207026135538011,11.269189381497075,-9.665066055156037,5.234412157884413,-5.20707853972218,5.234412157884413,-5.20707853972218
850000000.0,5.21697829438415,-5.183117202853032,11.213254015981194,-9.648203717421588,5.216446859824927,-5.183169550819229,5.216446859824927,-5.183169550819229
855000000.0,5.19928477262644,-5.15940457553062,11.170162078548493,-9.62789112061301,5.198753092643576,-5.159456835824887,5.198753092643576,-5.159456835824887
860000000.0,5.181857400536905,-5.135886529287752,11.111091520664203,-9.611281823429263,5.1813253735657545,-5.135938736837626,5.1813253735657545,-5.135938736837626
865000000.0,5.164690999707073,-5.11256134035952,11.06295951467488,-9.578372160753739,5.164158684604228,-5.1126133818793935,5.164158684604228,-5.1126133818793935
870000000.0,5.147780511291193,-5.0894272865055905,11.019816908590341,-9.555077725769227,5.147247946382703,-5.089479220626808,5.147247946382703,-5.089479220626808
875000000.0,5.131120992888967,-5.066482647953656,10.97310557238412,-9.533307449562962,5.130588155491896,-5.066534486859221,5.130588155491896,-5.066534486859221
880000000.0,5.114707615515734,-5.04372570828319,10.914072347200836,-9.512476200725002,5.114174425878367,-5.043777466365721,5.114174425878367,-5.043777466365721
885000000.0,5.098535660657678,-5.021154755252634,10.87202106961946,-9.492098858390072,5.0980022284134785,-5.021206423595184,5.0980022284134785,-5.021206423595184
890000000.0,5.082600517409615,-4.998768081573014,10.81748143621129,-9.470272184520155,5.082066760120137,-4.998819659180869,5.082066760120137,-4.998819659180869
895000000.0,5.0668976796929925,-4.976563985630776,10.77046506248997,-9.452932162308272,5.06636364852971,-4.9766154962179,5.06636364852971,-4.9766154962179
900000000.0,5.051422743551852,-4.95454077216256,10.723831034030841,-9.423836451493514,5.050888432409367,-4.954592139202833,5.050888432409367,-4.954592139202833
905000000.0,5.036171404524456,-4.932696752884418,10.68446258377121,-9.398360253789587,5.0356368623456005,-4.932747994695623,5.0356368623456005,-4.932747994695623
910000000.0,5.02113945508847,-4.911030247077927,10.636601748060126,-9.377158956890188,5.0206046292577895,-4.9110813969356775,5.0206046292577895,-4.9110813969356775
915000000.0,5.00632278217752,-4.889539582135462,10.58239894689535,-9.359842038629965,5.005787633730557,-4.889590669280471,5.005787633730557,-4.889590669280471
920000000.0,4.991717364767108,-4.868223094066803,10.553754021031367,-9.341170192938304,4.991182057680564,-4.86827409231123,4.991182057680564,-4.86827409231123
925000000.0,4.977319271527856,-4.847079127969165,10.495486474740181,-9.309853787404142,4.976783605016387,-4.8471299752461325,4.976783605016387,-4.8471299752461325
930000000.0,4.963124658544137,-4.826106038462576,10.459068991727928,-9.28980704468662,4.962588781125811,-4.826156792839744,4.962588781125811,-4.826156792839744
935000000.0,4.949129767096189,-4.805302190092489,10.416497501441473,-9.270405563971973,4.948593638868484,-4.8053528597180915,4.948593638868484,-4.8053528597180915
940000000.0,4.93533092150388,-4.784665957701368,10.375606340980548,-9.244755673790374,4.934794548672738,-4.784716500830839,4.934794548672738,-4.784716500830839
945000000.0,4.921724527030314,-4.764195726770948,10.333271527291933,-9.229834693852794,4.9211879069363835,-4.764246213652108,4.9211879069363835,-4.764246213652108
950000000.0,4.908307067843559,-4.74388989373673,10.282917133032127,-9.204076926045365,4.907770140880979,-4.743940259373867,4.907770140880979,-4.743940259373867
955000000.0,4.895075105034775,-4.723746866276248,10.247496177998162,-9.171741023717749,4.8945379630381005,-4.723797057985548,4.8945379630381005,-4.723797057985548
960000000.0,4.882025274691136,-4.703765063572509,10.200063475152188,-9.151066078997621,4.88148784723235,-4.703815164640717,4.88148784723235,-4.703815164640717
965000000.0,4.869154286021907,-4.683942916553988,10.155261522438352,-9.13588719933808,4.86861659332057,-4.683992960607693,4.86861659332057,-4.683992960607693
970000000.0,4.85645891953616,-4.66427886811246,10.110154143056949,-9.108615486013747,4.855920951188381,-4.66432877691758,4.855920951188381,-4.66432877691758
975000000.0,4.843936025270609,-4.644771373299879,10.077088324958181,-9.092873191994348,4.843397866372643,-4.644821213342051,4.843397866372643,-4.644821213342051
980000000.0,4.831582521066097,-4.625418899505498,10.032492660357143,-9.060174630075668,4.831044085435661,-4.625468568496278,4.831044085435661,-4.625468568496278
985000000.0,4.8193953908913265,-4.606219926614285,9.991778218032605,-9.023907081563998,4.818856700891512,-4.6062693987557095,4.818856700891512,-4.6062693987557095
990000000.0,4.807371683212452,-4.5871729471477245,9.952880574529361,-9.01713348664862,4.806832769617445,-4.587222411862106,4.806832769617445,-4.587222411862106
995000000.0,4.795508509407195,-4.568276466387975,9.907721891948048,-8.99276389879592,4.79496931975285,-4.568325813781283,4.79496931975285,-4.568325813781283
1000000000.0,4.783803042222188,-4.5495290024863255,9.867762189264408,-8.986269324833184,4.7832636214160855,-4.549578344589052,4.7832636214160855,-4.549578344589052
1005000000.0,4.772252514272285,-4.5309290865568475,9.83975526586906,-8.951813932309369,4.77171292102794,-4.530978234563085,4.77171292102794,-4.530978234563085
1010000000.0,4.760854216580617,-4.5124752627560945,9.793161480724352,-8.929685008598282,4.760314338337498,-4.512524308340003,4.760314338337498,-4.512524308340003
1015000000.0,4.749605497158214,-4.494166088349645,9.761994749363103,-8.906798857342517,4.749065432845743,-4.494215016406948,4.749065432845743,-4.494215016406948
1020000000.0,4.738503759622034,-4.476000133766259,9.711801663841229,-8.898069648158803,4.737963394999932,-4.4760490480193225,4.737963394999932,-4.4760490480193225
1025000000.0,4.727546461850287,-4.457975982640377,9.675117843830398,-8.869779586544634,4.727005871285229,-4.4580247476716455,4.727005871285229,-4.4580247476716455
1030000000.0,4.716731114673967,-4.440092231843628,9.647994813632335,-8.837755558180271,4.716190357238342,-4.440140817174823,4.716190357238342,-4.440140817174823
1035000000.0,4.70605528060356,-4.422347491506032,9.608352827379317,-8.818881341234144,4.7055142835140495,-4.422395990095248,4.7055142835140495,-4.422395990095248
1040000000.0,4.69551657258988,-4.404740385027482,9.578866729719069,-8.791883187184967,4.694975395946286,-4.404788737630372,4.694975395946286,-4.404788737630372
1045000000.0,4.6851126528180735,-4.387269549080118,9.544118491168273,-8.783339039666664,4.684571274155438,-4.387317878270815,4.684571274155438,-4.387317878270815
1050000000.0,4.674841231533812,-4.369933633602133,9.501870112393739,-8.743097385387355,4.6742995816591995,-4.369981739078598,4.6742995816591995,-4.369981739078598
1055000000.0,4.664700065900765,-4.352731301783549,9.473126930772647,-8.71993234763451,4.664158242806715,-4.352779285118826,4.664158242806715,-4.352779285118826
1060000000.0,4.654686958888419,-4.33566123004446,9.433565405338392,-8.705658751262133,4.654144898044474,-4.335709155518878,4.654144898044474,-4.335709155518878
1065000000.0,4.644799758189419,-4.318722108006216,9.398365170048846,-8.686053929835591,4.644257484061946,-4.318769938192776,4.644257484061946,-4.318769938192776
1070000000.0,4.635036355165517,-4.301912638456002,9.360758585062372,-8.664823185481435,4.634493850868725,-4.301960364223048,4.634493850868725,-4.301960364223048
1075000000.0,4.625394683821378,-4.28523153730523,9.334264133677712,-8.637967965619394,4.624852017304618,-4.285279115054442,4.624852017304618,-4.285279115054442
1080000000.0,4.615872719805386,-4.268677533542172,9.30127785893491,-8.617079525473173,4.615329852638619,-4.268725005836732,4.615329852638619,-4.268725005836732
1085000000.0,4.606468479436705,-4.252249369179179,9.268941919138532,-8.59910237056602,4.605925417399694,-4.2522967542726455,4.605925417399694,-4.2522967542726455
1090000000.0,4.597180018757848,-4.235945799194892,9.23863472882593,-8.579310264116057,4.596636773533353,-4.235993083919369,4.596636773533353,-4.235993083919369
1095000000.0,4.588005432612009,-4.219765591471761,9.19564593851841,-8.562974705466136,4.587461924156844,-4.219812806055783,4.587461924156844,-4.219812806055783
1100000000.0,4.578942853744462,-4.203707526729207,9.173550075215413,-8.5249700310337,4.578399203090492,-4.203754517748758,4.578399203090492,-4.203754517748758
1105000000.0,4.569990451927344,-4.18777039845274,9.126712027163416,-8.503432280754462,4.569446509400678,-4.187817287871492,4.569446509400678,-4.187817287871492
