f_Hz,teorico_re,teorico_im,"Medido (simplificado, 3 patrones)_re","Medido (simplificado, 3 patrones)_im","Medido (completo, 4 patrones, Automático)_re","Medido (completo, 4 patrones, Automático)_im","Medido (completo, 4 patrones, Clásico)_re","Medido (completo, 4 patrones, Clásico)_im"
4810000000.0,5.033001595692899,-3.385563821832634,6.229377099700281,-4.423633278883554,4.55501974360735,-2.4471465387883815,4.55501974360735,-2.4471465387883815
4815000000.0,5.032101061386381,-3.382888729393464,6.219465898306898,-4.420107838071257,4.555999337117162,-2.446708651958075,4.555999337117162,-2.446708651958075
4820000000.0,5.031203250935824,-3.3802195278723906,6.21946330464971,-4.410803710523902,4.554880750873187,-2.443224101376844,4.554880750873187,-2.443224101376844
4825000000.0,5.0303081534456915,-3.377556200536376,6.204198982507457,-4.391005756849835,4.557009178326475,-2.4421602497470376,4.557009178326475,-2.4421602497470376
4830000000.0,5.02941575807447,-3.374898730713845,6.2126460444909215,-4.389606267858408,4.554594018484312,-2.441234474370425,4.554594018484312,-2.441234474370425
4835000000.0,5.028526054034351,-3.372247101794406,6.211921776842733,-4.373692732412266,4.554324074851104,-2.4391993185056666,4.554324074851104,-2.4391993185056666
4840000000.0,5.027639030590911,-3.369601297228587,6.207141075097387,-4.365037931020781,4.55493077667196,-2.43799082782151,4.55493077667196,-2.43799082782151
4845000000.0,5.026754677062805,-3.366961300527562,6.200957823429474,-4.363020320231673,4.551159664856518,-2.435889505750877,4.551159664856518,-2.435889505750877
4850000000.0,5.025872982821447,-3.3643270952628836,6.194477502771697,-4.352017682012195,4.549593204556861,-2.43377229974473,4.549593204556861,-2.43377229974473
4855000000.0,5.024993937290701,-3.361698665066222,6.194953927015334,-4.341861623274939,4.550404401941711,-2.4319032698997987,4.550404401941711,-2.4319032698997987
4860000000.0,5.024117529946577,-3.359075993629094,6.186836492485771,-4.3387387272831806,4.5500645285949854,-2.4311498087495558,4.5500645285949854,-2.4311498087495558
4865000000.0,5.0232437503169205,-3.356459064702601,6.184543685160423,-4.333409680624784,4.546934746215029,-2.428909612395202,4.546934746215029,-2.428909612395202
